"","Individuo","Bloque.x","Tratamiento.x","AlturaTallo.x","DiamTallo.x","CobVeg_anc.x","CobVeg_lar.x","Rad.prom.x","Area.cob.x","Bloque.y","Tratamiento.y","AlturaTallo.y","DiamTallo.y","CobVeg_anc.y","CobVeg_lar.y","Rad.prom.y","Area.cob.y","dif.tallo","dif.alt","dif.cob"
"542",766,"B5",4,2.3,7.8,25,24,12.25,471.435247579318,"B5",4,3.5,7.9,48,43,22.75,1625.97054777357,0.100000000000001,1.2,1154.53530019425
"543",767,"B5",4,3.2,7.9,36,35,17.75,989.798035421634,"B5",4,3,9.5,48,39,21.75,1486.16967468882,1.6,0,496.371639267187
"544",768,"B5",4,3.5,9.5,28,27,13.75,593.95736106932,"B5",4,3.5,9.2,34.5,33,16.875,894.617595494906,0,0,300.660234425586
"545",769,"B5",4,4,9.7,36,30,16.5,855.298599939821,"B5",4,3.5,9.1,45,42,21.75,1486.16967468882,0,0,630.871074749
"546",770,"B5",4,11.7,6.4,28,22,12.5,490.873852123405,"B5",4,4.5,7.6,36,35,17.75,989.798035421634,1.2,0,498.924183298229
"547",771,"B5",4,3.2,6.6,28,24,13,530.929158456675,"B5",4,3.5,6.9,33,32,16.25,829.576810088555,0.300000000000001,0.3,298.64765163188
"548",773,"B5",4,3.2,8.5,35,30,16.25,829.576810088555,"B5",4,4.5,7.5,42,35,19.25,1164.15642769587,0,1.3,334.579617607313
"549",774,"B5",4,3,9,36,32,17,907.92027688745,"B5",4,4.5,8.5,43,33,19,1134.11494794592,0,1.5,226.194671058465
"550",775,"B5",4,3.5,9.5,39,33,18,1017.87601976309,"B5",4,9.8,9.5,48.5,40,22.125,1537.85869131742,0,6.3,519.982671554323
"551",776,"B5",4,3,9.2,35,32,16.75,881.413088872786,"B5",4,3.5,8.6,39,33,18,1017.87601976309,0,0.5,136.462930890307
"552",777,"B5",4,2,10.1,29,32,15.25,730.616641500476,"B5",4,3,9,31,28,14.75,683.492751696629,0,1,0
"553",778,"B5",4,3,10.7,38,27,16.25,829.576810088555,"B5",4,4.2,10.7,47.5,47,23.625,1753.45048717002,0,1.2,923.873677081461
"554",779,"B5",4,2,6.9,28,24,13,530.929158456675,"B5",4,4.7,9.2,37,36.5,18.375,1060.72930705347,2.3,2.7,529.800148596791
"555",780,"B5",4,3.5,8.8,27,23,12.5,490.873852123405,"B5",4,4.5,8.9,46,34,20,1256.63706143592,0.0999999999999996,1,765.763209312512
"556",781,"B5",4,3,6.4,25,24,12.25,471.435247579318,"B5",4,4.7,6.8,39,32.5,17.875,1003.78794020715,0.399999999999999,1.7,532.352692627833
"557",782,"B5",4,2.2,9.9,27,19,11.5,415.47562843725,"B5",4,3,8.8,32,30,15.5,754.767635024948,0,0.8,339.292006587698
"558",783,"B5",4,3,7.6,34,24,14.5,660.519855417254,"B5",4,5.6,7.6,49,41,22.5,1590.43128087983,0,2.6,929.911425462579
"559",784,"B5",4,2.5,7.4,26,24,12.5,490.873852123405,"B5",4,3.2,7.5,31,30,15.25,730.616641500476,0.0999999999999996,0.7,239.742789377071
"560",785,"B5",4,2.5,7.8,22,17,9.75,298.64765163188,"B5",4,3.5,8.8,35,20,13.75,593.95736106932,1,1,295.309709437441
"561",915,"B3",2,3.3,12.2,19,39,14.5,660.519855417254,"B3",1,7,11.3,55,53,27,2290.22104446696,0,3.7,1629.70118904971
"562",950,"B3",1,4,11.7,32,45,19.25,1164.15642769587,"B3",2,5.3,11.2,59,48,26.75,2248.00589318435,0,1.3,1083.84946548848
